"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 07 09:07:10 GMT 2021","Sun Mar 07 09:07:10 GMT 2021","119","src.sw.allotmentclub.alembic.versions","add_protocols_1850226c55dc","","","","src/sw/allotmentclub/alembic/versions/add_protocols_1850226c55dc.py",""
"passed","Sun Mar 07 09:07:49 GMT 2021","Sun Mar 07 09:07:49 GMT 2021","46","src.sw.allotmentclub.browser.tests","test_protocol","","","","test_protocol_can_have_details",""
"passed","Sun Mar 07 09:07:08 GMT 2021","Sun Mar 07 09:07:08 GMT 2021","108","src.sw.allotmentclub.alembic.versions","add_content_for_form_letters_3c0b1fc7eeed","","","","src/sw/allotmentclub/alembic/versions/add_content_for_form_letters_3c0b1fc7eeed.py",""
"passed","Sun Mar 07 09:07:12 GMT 2021","Sun Mar 07 09:07:12 GMT 2021","128","src.sw.allotmentclub.alembic.versions","allow_selecting_multiple_external__ee1b8c9cb745","","","","src/sw/allotmentclub/alembic/versions/allow_selecting_multiple_external__ee1b8c9cb745.py",""
"passed","Sun Mar 07 09:07:51 GMT 2021","Sun Mar 07 09:07:51 GMT 2021","1","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_2",""
"passed","Sun Mar 07 09:07:06 GMT 2021","Sun Mar 07 09:07:06 GMT 2021","172","src.sw.allotmentclub","mail","","","","mail.py",""
"passed","Sun Mar 07 09:07:27 GMT 2021","Sun Mar 07 09:07:27 GMT 2021","576","src.sw.allotmentclub.browser.tests","test_account","","","","test_SEPASammlerExportView_2","Testing SEPASammler Energieabrechnung Sammelüberweisung XML export."
"passed","Sun Mar 07 09:07:18 GMT 2021","Sun Mar 07 09:07:19 GMT 2021","370","src.sw.allotmentclub.browser","protocol","","","","protocol.py",""
"passed","Sun Mar 07 09:07:05 GMT 2021","Sun Mar 07 09:07:05 GMT 2021","121","src.sw.allotmentclub","depot","","","","depot.py",""
"passed","Sun Mar 07 09:07:05 GMT 2021","Sun Mar 07 09:07:05 GMT 2021","126","src.sw.allotmentclub","base","","","","base.py",""
"passed","Sun Mar 07 09:07:29 GMT 2021","Sun Mar 07 09:07:29 GMT 2021","15","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__get_recipient_3","It returns lastname and firstname of external recipient."
"passed","Sun Mar 07 09:07:57 GMT 2021","Sun Mar 07 09:07:58 GMT 2021","1124","src.sw.allotmentclub.tests","test_electricity","","","","test_value_can_calculate_price",""
"passed","Sun Mar 07 09:07:05 GMT 2021","Sun Mar 07 09:07:05 GMT 2021","117","src.sw.allotmentclub","bulletins","","","","bulletins.py",""
"passed","Sun Mar 07 09:07:20 GMT 2021","Sun Mar 07 09:07:20 GMT 2021","642","src.sw.allotmentclub.browser.tests","test_account","","","","test_BookingListView_1","It displays list of bookings."
"passed","Sun Mar 07 09:07:12 GMT 2021","Sun Mar 07 09:07:12 GMT 2021","117","src.sw.allotmentclub.alembic.versions","add_waiting_status_to_form_letters_24b5e5215f2d","","","","src/sw/allotmentclub/alembic/versions/add_waiting_status_to_form_letters_24b5e5215f2d.py",""
"passed","Sun Mar 07 09:07:48 GMT 2021","Sun Mar 07 09:07:48 GMT 2021","39","src.sw.allotmentclub.browser.tests","test_postmark_webhook","","","","test__mail__postmark_inbound_webhook_1","It creates an inbound email for every request."
"passed","Sun Mar 07 09:07:17 GMT 2021","Sun Mar 07 09:07:17 GMT 2021","595","src.sw.allotmentclub.browser","mail","","","","mail.py",""
"passed","Sun Mar 07 09:07:50 GMT 2021","Sun Mar 07 09:07:51 GMT 2021","598","src.sw.allotmentclub.browser.tests","test_member","","","","test_mv_entrance_list_view",""
"passed","Sun Mar 07 09:07:16 GMT 2021","Sun Mar 07 09:07:16 GMT 2021","148","src.sw.allotmentclub.browser","home","","","","home.py",""
"passed","Sun Mar 07 09:07:35 GMT 2021","Sun Mar 07 09:07:35 GMT 2021","536","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__MailPreviewView_3","It does not print address and date if no member assigned to message."
"passed","Sun Mar 07 09:07:25 GMT 2021","Sun Mar 07 09:07:27 GMT 2021","1503","src.sw.allotmentclub.browser.tests","test_electricity","","","","test_can_download_and_upload_energy_list",""
"passed","Sun Mar 07 09:07:12 GMT 2021","Sun Mar 07 09:07:12 GMT 2021","118","src.sw.allotmentclub.alembic.versions","allow_selecting_multiple_members_on__d6e0f091a932","","","","src/sw/allotmentclub/alembic/versions/allow_selecting_multiple_members_on__d6e0f091a932.py",""
"passed","Sun Mar 07 09:07:09 GMT 2021","Sun Mar 07 09:07:09 GMT 2021","116","src.sw.allotmentclub.alembic.versions","add_flag_if_member_gets_post_3f6271158ce3","","","","src/sw/allotmentclub/alembic/versions/add_flag_if_member_gets_post_3f6271158ce3.py",""
"passed","Sun Mar 07 09:07:07 GMT 2021","Sun Mar 07 09:07:07 GMT 2021","112","src.sw.allotmentclub.alembic.versions","add_ah_signature_e2cfe9da21cf","","","","src/sw/allotmentclub/alembic/versions/add_ah_signature_e2cfe9da21cf.py",""
"passed","Sun Mar 07 09:07:52 GMT 2021","Sun Mar 07 09:07:52 GMT 2021","1","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_5",""
"passed","Sun Mar 07 09:07:15 GMT 2021","Sun Mar 07 09:07:15 GMT 2021","116","src.sw.allotmentclub.alembic.versions","re_28_save_message_tag_instead_of__3b50f99a2e2f","","","","src/sw/allotmentclub/alembic/versions/re_28_save_message_tag_instead_of__3b50f99a2e2f.py",""
"passed","Sun Mar 07 09:07:14 GMT 2021","Sun Mar 07 09:07:14 GMT 2021","113","src.sw.allotmentclub.alembic.versions","re_11_allow_adding_documents_to_member_c4dbe65a7810","","","","src/sw/allotmentclub/alembic/versions/re_11_allow_adding_documents_to_member_c4dbe65a7810.py",""
"passed","Sun Mar 07 09:07:38 GMT 2021","Sun Mar 07 09:07:39 GMT 2021","327","src.sw.allotmentclub.browser.tests","test_bulletin","","","","test_BulletinAddView_1","It can add new bulletins via JSON."
"passed","Sun Mar 07 09:07:07 GMT 2021","Sun Mar 07 09:07:08 GMT 2021","125","src.sw.allotmentclub.alembic.versions","add_banking_account_model_28e32b8a26f4","","","","src/sw/allotmentclub/alembic/versions/add_banking_account_model_28e32b8a26f4.py",""
"passed","Sun Mar 07 09:07:34 GMT 2021","Sun Mar 07 09:07:35 GMT 2021","314","src.sw.allotmentclub.browser.tests","test_auth","","","","test_login_is_possible",""
"passed","Sun Mar 07 09:07:32 GMT 2021","Sun Mar 07 09:07:32 GMT 2021","332","src.sw.allotmentclub.browser.tests","test_assignment","","","","test_AssignmentAttendeesEditView_1","It can handle german floats for assignment hours."
"passed","Sun Mar 07 09:07:58 GMT 2021","Sun Mar 07 09:07:58 GMT 2021","3","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__price_1","Price is 0 if no EnergyPrice is defined for the year."
"passed","Sun Mar 07 09:07:30 GMT 2021","Sun Mar 07 09:07:30 GMT 2021","472","src.sw.allotmentclub.browser.tests","test_assignment","","","","test_AssignmentListView_1","It displays list of assignments."
"passed","Sun Mar 07 09:07:11 GMT 2021","Sun Mar 07 09:07:11 GMT 2021","124","src.sw.allotmentclub.alembic.versions","update_member_data_2d287284c72e","","","","src/sw/allotmentclub/alembic/versions/update_member_data_2d287284c72e.py",""
