"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 10 12:52:52 GMT 2021","Wed Feb 10 12:52:52 GMT 2021","24","src.sw.allotmentclub.browser.tests","test_protocol","","","","test_protocol_can_have_details",""
"passed","Wed Feb 10 12:52:22 GMT 2021","Wed Feb 10 12:52:22 GMT 2021","119","src.sw.allotmentclub.alembic.versions","re_2_model_for_electic_meter_and_energy__447579f29e92","","","","src/sw/allotmentclub/alembic/versions/re_2_model_for_electic_meter_and_energy__447579f29e92.py",""
"passed","Wed Feb 10 12:53:01 GMT 2021","Wed Feb 10 12:53:02 GMT 2021","1554","src.sw.allotmentclub.browser.tests","test_map","","","","test_MapDownloadView__call__1","Map can be downloaded."
"passed","Wed Feb 10 12:52:19 GMT 2021","Wed Feb 10 12:52:19 GMT 2021","109","src.sw.allotmentclub.alembic.versions","add_flag_if_member_gets_post_3f6271158ce3","","","","src/sw/allotmentclub/alembic/versions/add_flag_if_member_gets_post_3f6271158ce3.py",""
"passed","Wed Feb 10 12:52:22 GMT 2021","Wed Feb 10 12:52:22 GMT 2021","101","src.sw.allotmentclub.alembic.versions","correct_allotments_and_parcels_24a3f3740664","","","","src/sw/allotmentclub/alembic/versions/correct_allotments_and_parcels_24a3f3740664.py",""
"passed","Wed Feb 10 12:52:26 GMT 2021","Wed Feb 10 12:52:26 GMT 2021","151","src.sw.allotmentclub.browser","navigation","","","","navigation.py",""
"passed","Wed Feb 10 12:52:18 GMT 2021","Wed Feb 10 12:52:18 GMT 2021","190","src.sw.allotmentclub.alembic.versions","add_filter_for_ignoring_bookings_in__1fb65d65969","","","","src/sw/allotmentclub/alembic/versions/add_filter_for_ignoring_bookings_in__1fb65d65969.py",""
"passed","Wed Feb 10 12:52:27 GMT 2021","Wed Feb 10 12:52:27 GMT 2021","192","src.sw.allotmentclub.browser.tests","test_account","","","","test_account.py",""
"passed","Wed Feb 10 12:52:36 GMT 2021","Wed Feb 10 12:52:36 GMT 2021","361","src.sw.allotmentclub.browser.tests","test_bulletin","","","","test_BulletinEditView_1","It can update bulletins from JSON."
"passed","Wed Feb 10 12:52:59 GMT 2021","Wed Feb 10 12:52:59 GMT 2021","121","src.sw.allotmentclub.browser.tests","test_map","","","","test_map.py",""
"passed","Wed Feb 10 12:52:24 GMT 2021","Wed Feb 10 12:52:24 GMT 2021","107","src.sw.allotmentclub.alembic.versions","update_formbrief_179b760ddcda","","","","src/sw/allotmentclub/alembic/versions/update_formbrief_179b760ddcda.py",""
"passed","Wed Feb 10 12:53:07 GMT 2021","Wed Feb 10 12:53:07 GMT 2021","118","src.sw.allotmentclub.tests","test_sendmail_delivery","","","","test_sendmail_delivery.py",""
"passed","Wed Feb 10 12:53:07 GMT 2021","Wed Feb 10 12:53:07 GMT 2021","2","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__usage_1","Usage is 0 if value is None."
"passed","Wed Feb 10 12:52:19 GMT 2021","Wed Feb 10 12:52:20 GMT 2021","108","src.sw.allotmentclub.alembic.versions","add_organization_phone_and_note_to__92cec0e8663e","","","","src/sw/allotmentclub/alembic/versions/add_organization_phone_and_note_to__92cec0e8663e.py",""
"passed","Wed Feb 10 12:52:24 GMT 2021","Wed Feb 10 12:52:24 GMT 2021","99","src.sw.allotmentclub.browser","__init__","","","","src/sw/allotmentclub/browser/__init__.py",""
"passed","Wed Feb 10 12:52:23 GMT 2021","Wed Feb 10 12:52:23 GMT 2021","114","src.sw.allotmentclub.alembic.versions","hash_iban_and_bic_1039814b69e3","","","","src/sw/allotmentclub/alembic/versions/hash_iban_and_bic_1039814b69e3.py",""
"passed","Wed Feb 10 12:52:37 GMT 2021","Wed Feb 10 12:52:38 GMT 2021","482","src.sw.allotmentclub.browser.tests","test_bulletin","","","","test_bulletins_can_be_printed_as_pdf",""
"passed","Wed Feb 10 12:52:27 GMT 2021","Wed Feb 10 12:52:27 GMT 2021","146","src.sw.allotmentclub.browser","bulletin","","","","bulletin.py",""
"passed","Wed Feb 10 12:52:57 GMT 2021","Wed Feb 10 12:52:57 GMT 2021","1","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_1",""
"passed","Wed Feb 10 12:52:21 GMT 2021","Wed Feb 10 12:52:21 GMT 2021","115","src.sw.allotmentclub.alembic.versions","add_sepasammler_grouping_items_b7de0b4c2bb6","","","","src/sw/allotmentclub/alembic/versions/add_sepasammler_grouping_items_b7de0b4c2bb6.py",""
"passed","Wed Feb 10 12:52:57 GMT 2021","Wed Feb 10 12:52:57 GMT 2021","238","src.sw.allotmentclub.tests","test_account","","","","test_imported_booking_data",""
"passed","Wed Feb 10 12:52:44 GMT 2021","Wed Feb 10 12:52:44 GMT 2021","2","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__print_or_sent_date_1","It returns printed date if message is printed."
"passed","Wed Feb 10 12:52:26 GMT 2021","Wed Feb 10 12:52:27 GMT 2021","694","src.sw.allotmentclub.browser","base","","","","base.py",""
"passed","Wed Feb 10 12:52:58 GMT 2021","Wed Feb 10 12:52:58 GMT 2021","44","src.sw.allotmentclub.tests","test_account","","","","test_import_sepa_creates_new_booking_entry_for_open_amount",""
"passed","Wed Feb 10 12:52:51 GMT 2021","Wed Feb 10 12:52:51 GMT 2021","8","src.sw.allotmentclub.browser.tests","test_postmark_webhook","","","","test__mail__postmark_webhook_4","It creates delivered status when message was delivered."
"passed","Wed Feb 10 12:52:42 GMT 2021","Wed Feb 10 12:52:43 GMT 2021","358","src.sw.allotmentclub.browser.tests","test_assignment","","","","test_AssignmentListAttendeesView_1","It can display list of assignment attendees."
"passed","Wed Feb 10 12:52:42 GMT 2021","Wed Feb 10 12:52:42 GMT 2021","361","src.sw.allotmentclub.browser.tests","test_assignment","","","","test_AssignmentAttendeesEditView_1","It can handle german floats for assignment hours."
"passed","Wed Feb 10 12:52:35 GMT 2021","Wed Feb 10 12:52:35 GMT 2021","346","src.sw.allotmentclub.browser.tests","test_bulletin","","","","test_BulletinAddView_1","It can add new bulletins via JSON."
"passed","Wed Feb 10 12:52:40 GMT 2021","Wed Feb 10 12:52:40 GMT 2021","158","src.sw.allotmentclub.browser.tests","test_assignment","","","","test_assignment.py",""
"passed","Wed Feb 10 12:52:26 GMT 2021","Wed Feb 10 12:52:26 GMT 2021","132","src.sw.allotmentclub.browser","auth","","","","auth.py",""
"passed","Wed Feb 10 12:52:24 GMT 2021","Wed Feb 10 12:52:24 GMT 2021","201","src.sw.allotmentclub.browser","login","","","","login.py",""
"passed","Wed Feb 10 12:52:19 GMT 2021","Wed Feb 10 12:52:19 GMT 2021","106","src.sw.allotmentclub.alembic.versions","add_new_lastschrift_to_members_30de960848fa","","","","src/sw/allotmentclub/alembic/versions/add_new_lastschrift_to_members_30de960848fa.py",""
"passed","Wed Feb 10 12:52:20 GMT 2021","Wed Feb 10 12:52:20 GMT 2021","105","src.sw.allotmentclub.alembic.versions","make_date_of_assignments_a_datetime_56b305a07721","","","","src/sw/allotmentclub/alembic/versions/make_date_of_assignments_a_datetime_56b305a07721.py",""
"passed","Wed Feb 10 12:52:58 GMT 2021","Wed Feb 10 12:52:58 GMT 2021","1","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_4",""
"passed","Wed Feb 10 12:52:52 GMT 2021","Wed Feb 10 12:52:52 GMT 2021","32","src.sw.allotmentclub.browser.tests","test_postmark_webhook","","","","test__mail__postmark_inbound_webhook_1","It creates an inbound email for every request."
"passed","Wed Feb 10 12:52:45 GMT 2021","Wed Feb 10 12:52:45 GMT 2021","335","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__MailListView_1","It displays list of messages."
"passed","Wed Feb 10 12:52:33 GMT 2021","Wed Feb 10 12:52:34 GMT 2021","533","src.sw.allotmentclub.browser.tests","test_account","","","","test_SplitBookingView_3","It shows an error message if split failed."
"passed","Wed Feb 10 12:52:17 GMT 2021","Wed Feb 10 12:52:17 GMT 2021","100","src.sw.allotmentclub.alembic.versions","add_birthday_to_member_78f2790c1501","","","","src/sw/allotmentclub/alembic/versions/add_birthday_to_member_78f2790c1501.py",""
"passed","Wed Feb 10 12:52:49 GMT 2021","Wed Feb 10 12:52:49 GMT 2021","189","src.sw.allotmentclub.browser.tests","test_postmark_webhook","","","","test_postmark_webhook.py",""
"passed","Wed Feb 10 12:52:24 GMT 2021","Wed Feb 10 12:52:24 GMT 2021","118","src.sw.allotmentclub.alembic.versions","update_member_data_2d287284c72e","","","","src/sw/allotmentclub/alembic/versions/update_member_data_2d287284c72e.py",""
"passed","Wed Feb 10 12:52:34 GMT 2021","Wed Feb 10 12:52:34 GMT 2021","145","src.sw.allotmentclub.browser.tests","test_bulletin","","","","test_bulletin.py",""
"passed","Wed Feb 10 12:53:04 GMT 2021","Wed Feb 10 12:53:04 GMT 2021","577","src.sw.allotmentclub.browser.tests","test_member","","","","test_mv_entrance_list_view",""
"passed","Wed Feb 10 12:52:17 GMT 2021","Wed Feb 10 12:52:17 GMT 2021","106","src.sw.allotmentclub.alembic.versions","add_accounting_year_for_protocols_20588bf7b8a7","","","","src/sw/allotmentclub/alembic/versions/add_accounting_year_for_protocols_20588bf7b8a7.py",""
"passed","Wed Feb 10 12:53:01 GMT 2021","Wed Feb 10 12:53:02 GMT 2021","907","src.sw.allotmentclub.tests","test_electricity","","","","test_value_has_a_member",""
"passed","Wed Feb 10 12:52:19 GMT 2021","Wed Feb 10 12:52:19 GMT 2021","119","src.sw.allotmentclub.alembic.versions","add_model_for_arbeitseinsaetze_3ed04edde04e","","","","src/sw/allotmentclub/alembic/versions/add_model_for_arbeitseinsaetze_3ed04edde04e.py",""
"passed","Wed Feb 10 12:52:16 GMT 2021","Wed Feb 10 12:52:16 GMT 2021","117","src.sw.allotmentclub","logmailer","","","","logmailer.py",""
"passed","Wed Feb 10 12:52:51 GMT 2021","Wed Feb 10 12:52:55 GMT 2021","4455","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__MailElectricityPreview_1","It can send Energieabrechnungen."
"passed","Wed Feb 10 12:52:22 GMT 2021","Wed Feb 10 12:52:22 GMT 2021","118","src.sw.allotmentclub.alembic.versions","add_waiting_status_to_form_letters_24b5e5215f2d","","","","src/sw/allotmentclub/alembic/versions/add_waiting_status_to_form_letters_24b5e5215f2d.py",""
"passed","Wed Feb 10 12:52:24 GMT 2021","Wed Feb 10 12:52:25 GMT 2021","598","src.sw.allotmentclub.browser","account","","","","account.py",""
"passed","Wed Feb 10 12:52:21 GMT 2021","Wed Feb 10 12:52:21 GMT 2021","111","src.sw.allotmentclub.alembic.versions","add_sepa_sammler_helper_data_17b7b9cfd7e8","","","","src/sw/allotmentclub/alembic/versions/add_sepa_sammler_helper_data_17b7b9cfd7e8.py",""
"passed","Wed Feb 10 12:52:44 GMT 2021","Wed Feb 10 12:52:44 GMT 2021","2","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__print_or_sent_date_3","It returns sent date if message is sent and printed."
"passed","Wed Feb 10 12:52:27 GMT 2021","Wed Feb 10 12:52:27 GMT 2021","93","src.sw.allotmentclub.browser.tests","__init__","","","","src/sw/allotmentclub/browser/tests/__init__.py",""
"passed","Wed Feb 10 12:52:27 GMT 2021","Wed Feb 10 12:52:27 GMT 2021","113","src.sw.allotmentclub.browser","waste_water","","","","waste_water.py",""
"passed","Wed Feb 10 12:52:31 GMT 2021","Wed Feb 10 12:52:31 GMT 2021","5","src.sw.allotmentclub.browser.tests","test_auth","","","","test_no_access_if_not_logged_in",""
"passed","Wed Feb 10 12:52:22 GMT 2021","Wed Feb 10 12:52:23 GMT 2021","158","src.sw.allotmentclub.alembic.versions","remove_dashboard_d0bfe38ddce2","","","","src/sw/allotmentclub/alembic/versions/remove_dashboard_d0bfe38ddce2.py",""
"passed","Wed Feb 10 12:52:41 GMT 2021","Wed Feb 10 12:52:41 GMT 2021","347","src.sw.allotmentclub.browser.tests","test_assignment","","","","test_AssignmentAddView_1","It can add new assignments via JSON."
"passed","Wed Feb 10 12:52:38 GMT 2021","Wed Feb 10 12:52:39 GMT 2021","340","src.sw.allotmentclub.browser.tests","test_depot","","","","test_displays_list_of_depots",""
"passed","Wed Feb 10 12:52:21 GMT 2021","Wed Feb 10 12:52:22 GMT 2021","113","src.sw.allotmentclub.alembic.versions","add_table_for_grundsteuer_b_9dadb9f9561f","","","","src/sw/allotmentclub/alembic/versions/add_table_for_grundsteuer_b_9dadb9f9561f.py",""
"passed","Wed Feb 10 12:52:52 GMT 2021","Wed Feb 10 12:52:53 GMT 2021","348","src.sw.allotmentclub.browser.tests","test_protocol","","","","test_displays_list_of_protocols",""
"passed","Wed Feb 10 12:52:19 GMT 2021","Wed Feb 10 12:52:19 GMT 2021","130","src.sw.allotmentclub.alembic.versions","add_keylist_model_4b98c95b9a56","","","","src/sw/allotmentclub/alembic/versions/add_keylist_model_4b98c95b9a56.py",""
"passed","Wed Feb 10 12:52:16 GMT 2021","Wed Feb 10 12:52:16 GMT 2021","110","src.sw.allotmentclub","printmailer","","","","printmailer.py",""
"passed","Wed Feb 10 12:52:15 GMT 2021","Wed Feb 10 12:52:16 GMT 2021","272","src.sw.allotmentclub","electricity","","","","electricity.py",""
"passed","Wed Feb 10 12:52:56 GMT 2021","Wed Feb 10 12:52:56 GMT 2021","194","src.sw.allotmentclub.tests","test_account","","","","test_account.py",""
"passed","Wed Feb 10 12:52:21 GMT 2021","Wed Feb 10 12:52:21 GMT 2021","108","src.sw.allotmentclub.alembic.versions","re_11_allow_adding_documents_to_member_c4dbe65a7810","","","","src/sw/allotmentclub/alembic/versions/re_11_allow_adding_documents_to_member_c4dbe65a7810.py",""
"passed","Wed Feb 10 12:52:16 GMT 2021","Wed Feb 10 12:52:16 GMT 2021","204","src.sw.allotmentclub","scripts","","","","scripts.py",""
"passed","Wed Feb 10 12:53:07 GMT 2021","Wed Feb 10 12:53:07 GMT 2021","15","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__fee_6","Fee is power_fee if electic_power."
"passed","Wed Feb 10 12:52:18 GMT 2021","Wed Feb 10 12:52:19 GMT 2021","113","src.sw.allotmentclub.alembic.versions","add_email_for_users_4e4d0ae80e7a","","","","src/sw/allotmentclub/alembic/versions/add_email_for_users_4e4d0ae80e7a.py",""
"passed","Wed Feb 10 12:52:26 GMT 2021","Wed Feb 10 12:52:26 GMT 2021","261","src.sw.allotmentclub.browser","assignment","","","","assignment.py",""
"passed","Wed Feb 10 12:52:18 GMT 2021","Wed Feb 10 12:52:18 GMT 2021","110","src.sw.allotmentclub.alembic.versions","add_depot_46276fff5bc2","","","","src/sw/allotmentclub/alembic/versions/add_depot_46276fff5bc2.py",""
"passed","Wed Feb 10 12:52:19 GMT 2021","Wed Feb 10 12:52:19 GMT 2021","145","src.sw.allotmentclub.alembic.versions","add_heliosdata_5baeb56d1864","","","","src/sw/allotmentclub/alembic/versions/add_heliosdata_5baeb56d1864.py",""
"passed","Wed Feb 10 12:52:56 GMT 2021","Wed Feb 10 12:52:57 GMT 2021","229","src.sw.allotmentclub.tests","test_account","","","","test_imported_bookings_do_contain_iban_and_bic",""
"passed","Wed Feb 10 12:52:39 GMT 2021","Wed Feb 10 12:52:39 GMT 2021","470","src.sw.allotmentclub.browser.tests","test_depot","","","","test_depot_can_be_added_via_json_view",""
"passed","Wed Feb 10 12:53:06 GMT 2021","Wed Feb 10 12:53:06 GMT 2021","12","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__price_3","Price is price * usage."
"passed","Wed Feb 10 12:52:19 GMT 2021","Wed Feb 10 12:52:19 GMT 2021","110","src.sw.allotmentclub.alembic.versions","add_mail_model_43245c2d427e","","","","src/sw/allotmentclub/alembic/versions/add_mail_model_43245c2d427e.py",""
"passed","Wed Feb 10 12:52:45 GMT 2021","Wed Feb 10 12:52:45 GMT 2021","6","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__get_recipient_2","It returns ""Alle Mitglieder"" if member is `Verein`."
"passed","Wed Feb 10 12:52:21 GMT 2021","Wed Feb 10 12:52:21 GMT 2021","108","src.sw.allotmentclub.alembic.versions","re_10_add_event_model_2952c5487114","","","","src/sw/allotmentclub/alembic/versions/re_10_add_event_model_2952c5487114.py",""
"passed","Wed Feb 10 12:52:22 GMT 2021","Wed Feb 10 12:52:22 GMT 2021","113","src.sw.allotmentclub.alembic.versions","allow_selecting_multiple_external__ee1b8c9cb745","","","","src/sw/allotmentclub/alembic/versions/allow_selecting_multiple_external__ee1b8c9cb745.py",""
"passed","Wed Feb 10 12:52:50 GMT 2021","Wed Feb 10 12:52:50 GMT 2021","526","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__MailPreviewView_4","It renders attachments to the message."
"passed","Wed Feb 10 12:52:22 GMT 2021","Wed Feb 10 12:52:23 GMT 2021","101","src.sw.allotmentclub.alembic.versions","delete_due_payments_for_members_that__45d928fd0cb7","","","","src/sw/allotmentclub/alembic/versions/delete_due_payments_for_members_that__45d928fd0cb7.py",""
"passed","Wed Feb 10 12:52:57 GMT 2021","Wed Feb 10 12:52:57 GMT 2021","224","src.sw.allotmentclub.tests","test_account","","","","test_booking_can_be_splitted",""
