"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 23 09:06:46 GMT 2021","Sun May 23 09:06:46 GMT 2021","148","src.sw.allotmentclub.browser.tests","test_depot","","","","test_depot.py",""
"passed","Sun May 23 09:06:43 GMT 2021","Sun May 23 09:06:43 GMT 2021","346","src.sw.allotmentclub.browser.tests","test_bulletin","","","","test_BulletinAddView_1","It can add new bulletins via JSON."
"passed","Sun May 23 09:06:53 GMT 2021","Sun May 23 09:06:53 GMT 2021","15","src.sw.allotmentclub.browser.tests","test_postmark_webhook","","","","test__mail__postmark_webhook_5","It updates status for multiple requests."
"passed","Sun May 23 09:06:19 GMT 2021","Sun May 23 09:06:19 GMT 2021","138","src.sw.allotmentclub.alembic.versions","re_2_model_for_electic_meter_and_energy__447579f29e92","","","","src/sw/allotmentclub/alembic/versions/re_2_model_for_electic_meter_and_energy__447579f29e92.py",""
"passed","Sun May 23 09:06:32 GMT 2021","Sun May 23 09:06:32 GMT 2021","376","src.sw.allotmentclub.browser.tests","test_home","","","","test_displays_list_of_log_entries",""
"passed","Sun May 23 09:06:56 GMT 2021","Sun May 23 09:06:56 GMT 2021","126","src.sw.allotmentclub.browser.tests","test_navigation","","","","test_navigation.py",""
"passed","Sun May 23 09:06:34 GMT 2021","Sun May 23 09:06:35 GMT 2021","366","src.sw.allotmentclub.browser.tests","test_assignment","","","","test_AssignmentListView_1","It displays list of assignments."
"passed","Sun May 23 09:06:21 GMT 2021","Sun May 23 09:06:22 GMT 2021","154","src.sw.allotmentclub.browser","navigation","","","","navigation.py",""
"passed","Sun May 23 09:06:18 GMT 2021","Sun May 23 09:06:18 GMT 2021","183","src.sw.allotmentclub.alembic.versions","re_1_update_member_model_48019c236591","","","","src/sw/allotmentclub/alembic/versions/re_1_update_member_model_48019c236591.py",""
"passed","Sun May 23 09:06:14 GMT 2021","Sun May 23 09:06:14 GMT 2021","123","src.sw.allotmentclub.alembic.versions","add_signature_for_st_38a1521607b5","","","","src/sw/allotmentclub/alembic/versions/add_signature_for_st_38a1521607b5.py",""
"passed","Sun May 23 09:06:29 GMT 2021","Sun May 23 09:06:29 GMT 2021","166","src.sw.allotmentclub.browser.tests","test_electricity","","","","test_electricity.py",""
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:15 GMT 2021","115","src.sw.allotmentclub.alembic.versions","allow_formletters_without_address_field_12459e1b365d","","","","src/sw/allotmentclub/alembic/versions/allow_formletters_without_address_field_12459e1b365d.py",""
"passed","Sun May 23 09:06:16 GMT 2021","Sun May 23 09:06:16 GMT 2021","271","src.sw.allotmentclub.browser","assignment","","","","assignment.py",""
"passed","Sun May 23 09:06:19 GMT 2021","Sun May 23 09:06:19 GMT 2021","136","src.sw.allotmentclub.alembic.versions","remove_formletters_finally_1842f7373dcd","","","","src/sw/allotmentclub/alembic/versions/remove_formletters_finally_1842f7373dcd.py",""
"passed","Sun May 23 09:07:03 GMT 2021","Sun May 23 09:07:04 GMT 2021","1226","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__update_data_5","Creates bookings for advanced pay for the next year."
"passed","Sun May 23 09:06:18 GMT 2021","Sun May 23 09:06:18 GMT 2021","125","src.sw.allotmentclub.alembic.versions","re_26_save_message_id_of_sent_messages__ff1bb01af7fa","","","","src/sw/allotmentclub/alembic/versions/re_26_save_message_id_of_sent_messages__ff1bb01af7fa.py",""
"skipped","Sun May 23 09:07:04 GMT 2021","Sun May 23 09:07:04 GMT 2021","0","src.sw.allotmentclub.tests","test_sendmail_delivery","","","","test_abort_w_TPC_does_not_raise_ValueError",""
"passed","Sun May 23 09:06:12 GMT 2021","Sun May 23 09:06:12 GMT 2021","137","src.sw.allotmentclub.alembic.versions","add_external_recipient_for_messages_4841df08d22b","","","","src/sw/allotmentclub/alembic/versions/add_external_recipient_for_messages_4841df08d22b.py",""
"passed","Sun May 23 09:06:52 GMT 2021","Sun May 23 09:06:54 GMT 2021","1611","src.sw.allotmentclub.browser.tests","test_map","","","","test_MapDownloadView__call__1","Map can be downloaded."
"passed","Sun May 23 09:06:09 GMT 2021","Sun May 23 09:06:09 GMT 2021","189","src.sw.allotmentclub","user","","","","user.py",""
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:15 GMT 2021","125","src.sw.allotmentclub.alembic.versions","allow_selecting_multiple_members_on__d6e0f091a932","","","","src/sw/allotmentclub/alembic/versions/allow_selecting_multiple_members_on__d6e0f091a932.py",""
"passed","Sun May 23 09:07:04 GMT 2021","Sun May 23 09:07:04 GMT 2021","127","src.sw.allotmentclub.tests","test_sendmail_delivery","","","","test_sendmail_delivery.py",""
"passed","Sun May 23 09:06:57 GMT 2021","Sun May 23 09:06:57 GMT 2021","0","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_5",""
"passed","Sun May 23 09:06:41 GMT 2021","Sun May 23 09:06:42 GMT 2021","330","src.sw.allotmentclub.browser.tests","test_auth","","","","test_logout_is_possible",""
"passed","Sun May 23 09:06:23 GMT 2021","Sun May 23 09:06:23 GMT 2021","138","src.sw.allotmentclub.browser","waste_water","","","","waste_water.py",""
"passed","Sun May 23 09:06:18 GMT 2021","Sun May 23 09:06:18 GMT 2021","288","src.sw.allotmentclub.browser","calendar","","","","calendar.py",""
"passed","Sun May 23 09:06:26 GMT 2021","Sun May 23 09:06:27 GMT 2021","613","src.sw.allotmentclub.browser.tests","test_account","","","","test_SplitBookingView_3","It shows an error message if split failed."
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:15 GMT 2021","131","src.sw.allotmentclub.alembic.versions","add_table_for_grundsteuer_b_9dadb9f9561f","","","","src/sw/allotmentclub/alembic/versions/add_table_for_grundsteuer_b_9dadb9f9561f.py",""
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:16 GMT 2021","694","src.sw.allotmentclub.browser","account","","","","account.py",""
"passed","Sun May 23 09:06:57 GMT 2021","Sun May 23 09:06:57 GMT 2021","24","src.sw.allotmentclub.tests","test_account","","","","test_import_sepa_raises_value_error_if_empty_sammler",""
"passed","Sun May 23 09:06:57 GMT 2021","Sun May 23 09:06:57 GMT 2021","119","src.sw.allotmentclub.tests","__init__","","","","src/sw/allotmentclub/tests/__init__.py",""
"passed","Sun May 23 09:06:07 GMT 2021","Sun May 23 09:06:08 GMT 2021","346","src.sw.allotmentclub","account","","","","account.py",""
"passed","Sun May 23 09:06:16 GMT 2021","Sun May 23 09:06:16 GMT 2021","453","src.sw.allotmentclub.browser","app","","","","app.py",""
"passed","Sun May 23 09:06:12 GMT 2021","Sun May 23 09:06:12 GMT 2021","126","src.sw.allotmentclub.alembic.versions","add_organization_phone_and_note_to__92cec0e8663e","","","","src/sw/allotmentclub/alembic/versions/add_organization_phone_and_note_to__92cec0e8663e.py",""
"passed","Sun May 23 09:06:20 GMT 2021","Sun May 23 09:06:20 GMT 2021","144","src.sw.allotmentclub.alembic.versions","replace_electric_meter_for_dr_helbig__fc8dd9d7a9d7","","","","src/sw/allotmentclub/alembic/versions/replace_electric_meter_for_dr_helbig__fc8dd9d7a9d7.py",""
"passed","Sun May 23 09:07:03 GMT 2021","Sun May 23 09:07:03 GMT 2021","1","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__update_data_1","Leaves EnergyValue as is if already discounted."
"passed","Sun May 23 09:06:44 GMT 2021","Sun May 23 09:06:44 GMT 2021","373","src.sw.allotmentclub.browser.tests","test_bulletin","","","","test_BulletinEditView_1","It can update bulletins from JSON."
"passed","Sun May 23 09:06:57 GMT 2021","Sun May 23 09:06:57 GMT 2021","112","src.sw.allotmentclub.signatures","__init__","","","","src/sw/allotmentclub/signatures/__init__.py",""
"passed","Sun May 23 09:07:00 GMT 2021","Sun May 23 09:07:01 GMT 2021","1152","src.sw.allotmentclub.tests","test_electricity","","","","test_value_can_calculate_usage",""
"passed","Sun May 23 09:06:17 GMT 2021","Sun May 23 09:06:18 GMT 2021","921","src.sw.allotmentclub.browser","base","","","","base.py",""
"passed","Sun May 23 09:06:19 GMT 2021","Sun May 23 09:06:19 GMT 2021","138","src.sw.allotmentclub.alembic.versions","remove_year_from_bookingkind_32b7b30817d6","","","","src/sw/allotmentclub/alembic/versions/remove_year_from_bookingkind_32b7b30817d6.py",""
"passed","Sun May 23 09:07:01 GMT 2021","Sun May 23 09:07:03 GMT 2021","1176","src.sw.allotmentclub.tests","test_electricity","","","","test_value_can_calculate_price",""
"passed","Sun May 23 09:06:16 GMT 2021","Sun May 23 09:06:16 GMT 2021","121","src.sw.allotmentclub.alembic.versions","hash_iban_and_bic_1039814b69e3","","","","src/sw/allotmentclub/alembic/versions/hash_iban_and_bic_1039814b69e3.py",""
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:15 GMT 2021","118","src.sw.allotmentclub.alembic.versions","add_value_to_energyprice_668759e73b80","","","","src/sw/allotmentclub/alembic/versions/add_value_to_energyprice_668759e73b80.py",""
"passed","Sun May 23 09:06:12 GMT 2021","Sun May 23 09:06:12 GMT 2021","119","src.sw.allotmentclub.alembic.versions","add_new_lastschrift_to_members_30de960848fa","","","","src/sw/allotmentclub/alembic/versions/add_new_lastschrift_to_members_30de960848fa.py",""
"passed","Sun May 23 09:06:09 GMT 2021","Sun May 23 09:06:09 GMT 2021","109","src.sw.allotmentclub","version","","","","version.py",""
"passed","Sun May 23 09:07:03 GMT 2021","Sun May 23 09:07:03 GMT 2021","3","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__price_1","Price is 0 if no EnergyPrice is defined for the year."
"passed","Sun May 23 09:07:06 GMT 2021","Sun May 23 09:07:06 GMT 2021","1","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__usage_1","Usage is 0 if value is None."
"passed","Sun May 23 09:06:33 GMT 2021","Sun May 23 09:06:33 GMT 2021","290","src.sw.allotmentclub.browser.tests","test_mail","","","","test_mail.py",""
"passed","Sun May 23 09:06:11 GMT 2021","Sun May 23 09:06:11 GMT 2021","124","src.sw.allotmentclub.alembic.versions","add_charge_and_advance_pay_from__5154afa1d7d6","","","","src/sw/allotmentclub/alembic/versions/add_charge_and_advance_pay_from__5154afa1d7d6.py",""
"passed","Sun May 23 09:06:27 GMT 2021","Sun May 23 09:06:28 GMT 2021","405","src.sw.allotmentclub.browser.tests","test_depot","","","","test_depot_can_be_edited_via_json_view",""
"passed","Sun May 23 09:06:14 GMT 2021","Sun May 23 09:06:14 GMT 2021","143","src.sw.allotmentclub.alembic.versions","add_sepasammler_grouping_items_b7de0b4c2bb6","","","","src/sw/allotmentclub/alembic/versions/add_sepasammler_grouping_items_b7de0b4c2bb6.py",""
"passed","Sun May 23 09:06:16 GMT 2021","Sun May 23 09:06:16 GMT 2021","114","src.sw.allotmentclub.alembic.versions","increase_mimetype_space_for_depot_74c2dd192dae","","","","src/sw/allotmentclub/alembic/versions/increase_mimetype_space_for_depot_74c2dd192dae.py",""
"passed","Sun May 23 09:06:26 GMT 2021","Sun May 23 09:06:27 GMT 2021","386","src.sw.allotmentclub.browser.tests","test_depot","","","","test_depot_can_be_added_via_json_view",""
"passed","Sun May 23 09:06:17 GMT 2021","Sun May 23 09:06:17 GMT 2021","129","src.sw.allotmentclub.alembic.versions","re_10_add_event_model_2952c5487114","","","","src/sw/allotmentclub/alembic/versions/re_10_add_event_model_2952c5487114.py",""
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:15 GMT 2021","128","src.sw.allotmentclub.alembic.versions","add_waiting_status_to_form_letters_24b5e5215f2d","","","","src/sw/allotmentclub/alembic/versions/add_waiting_status_to_form_letters_24b5e5215f2d.py",""
"passed","Sun May 23 09:06:12 GMT 2021","Sun May 23 09:06:12 GMT 2021","135","src.sw.allotmentclub.alembic.versions","add_new_data_to_members_4d42c583ac73","","","","src/sw/allotmentclub/alembic/versions/add_new_data_to_members_4d42c583ac73.py",""
"passed","Sun May 23 09:06:10 GMT 2021","Sun May 23 09:06:10 GMT 2021","173","src.sw.allotmentclub.alembic.versions","add_access_authority_a08b46e0172e","","","","src/sw/allotmentclub/alembic/versions/add_access_authority_a08b46e0172e.py",""
"passed","Sun May 23 09:06:19 GMT 2021","Sun May 23 09:06:20 GMT 2021","290","src.sw.allotmentclub.browser","keylist","","","","keylist.py",""
"passed","Sun May 23 09:06:17 GMT 2021","Sun May 23 09:06:18 GMT 2021","119","src.sw.allotmentclub.alembic.versions","re_12_add_column_to_save_passive__3efd1e093b36","","","","src/sw/allotmentclub/alembic/versions/re_12_add_column_to_save_passive__3efd1e093b36.py",""
"passed","Sun May 23 09:06:13 GMT 2021","Sun May 23 09:06:13 GMT 2021","123","src.sw.allotmentclub.alembic.versions","add_payer_name_to_direct_debit_cfc9142d7e69","","","","src/sw/allotmentclub/alembic/versions/add_payer_name_to_direct_debit_cfc9142d7e69.py",""
"passed","Sun May 23 09:06:21 GMT 2021","Sun May 23 09:06:21 GMT 2021","230","src.sw.allotmentclub.browser","map","","","","map.py",""
"passed","Sun May 23 09:06:48 GMT 2021","Sun May 23 09:06:49 GMT 2021","709","src.sw.allotmentclub.browser.tests","test_navigation","","","","test_no_route_to_access_authority_if_logged_in_as_non_admin",""
"passed","Sun May 23 09:06:34 GMT 2021","Sun May 23 09:06:34 GMT 2021","199","src.sw.allotmentclub.browser.tests","test_assignment","","","","test_assignment.py",""
"passed","Sun May 23 09:06:13 GMT 2021","Sun May 23 09:06:13 GMT 2021","142","src.sw.allotmentclub.alembic.versions","replace_electric_meter_for_dr_kern_ecca91384800","","","","src/sw/allotmentclub/alembic/versions/replace_electric_meter_for_dr_kern_ecca91384800.py",""
"passed","Sun May 23 09:06:16 GMT 2021","Sun May 23 09:06:17 GMT 2021","111","src.sw.allotmentclub.alembic.versions","make_date_of_assignments_a_datetime_56b305a07721","","","","src/sw/allotmentclub/alembic/versions/make_date_of_assignments_a_datetime_56b305a07721.py",""
"passed","Sun May 23 09:06:13 GMT 2021","Sun May 23 09:06:13 GMT 2021","120","src.sw.allotmentclub.alembic.versions","add_reference_to_booking_to_sepasammler_4d63c477b58f","","","","src/sw/allotmentclub/alembic/versions/add_reference_to_booking_to_sepasammler_4d63c477b58f.py",""
"passed","Sun May 23 09:06:07 GMT 2021","Sun May 23 09:06:07 GMT 2021","143","src.sw.allotmentclub","base","","","","base.py",""
"passed","Sun May 23 09:06:12 GMT 2021","Sun May 23 09:06:12 GMT 2021","117","src.sw.allotmentclub.alembic.versions","add_member_to_bookings_eb7a1761a6d","","","","src/sw/allotmentclub/alembic/versions/add_member_to_bookings_eb7a1761a6d.py",""
"passed","Sun May 23 09:06:19 GMT 2021","Sun May 23 09:06:19 GMT 2021","127","src.sw.allotmentclub.alembic.versions","re_2_add_model_for_prices_of_energvalues_56e61da4fed1","","","","src/sw/allotmentclub/alembic/versions/re_2_add_model_for_prices_of_energvalues_56e61da4fed1.py",""
"passed","Sun May 23 09:06:46 GMT 2021","Sun May 23 09:06:47 GMT 2021","357","src.sw.allotmentclub.browser.tests","test_depot","","","","test_displays_list_of_depots",""
"passed","Sun May 23 09:06:16 GMT 2021","Sun May 23 09:06:16 GMT 2021","115","src.sw.allotmentclub.alembic.versions","delete_due_payments_for_members_that__45d928fd0cb7","","","","src/sw/allotmentclub/alembic/versions/delete_due_payments_for_members_that__45d928fd0cb7.py",""
"passed","Sun May 23 09:07:01 GMT 2021","Sun May 23 09:07:02 GMT 2021","1195","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__update_data_2","Updates bill data of EnergyValue."
"passed","Sun May 23 09:06:08 GMT 2021","Sun May 23 09:06:09 GMT 2021","181","src.sw.allotmentclub","mail","","","","mail.py",""
"passed","Sun May 23 09:06:56 GMT 2021","Sun May 23 09:06:56 GMT 2021","1","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_4",""
"passed","Sun May 23 09:07:02 GMT 2021","Sun May 23 09:07:03 GMT 2021","1231","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__update_data_4","Advance pay is zero if under THRESHOLD."
"passed","Sun May 23 09:06:14 GMT 2021","Sun May 23 09:06:14 GMT 2021","123","src.sw.allotmentclub.alembic.versions","update_hours_of_assignment_attendees_to__39a3b6119fc6","","","","src/sw/allotmentclub/alembic/versions/update_hours_of_assignment_attendees_to__39a3b6119fc6.py",""
"passed","Sun May 23 09:06:39 GMT 2021","Sun May 23 09:06:39 GMT 2021","2","src.sw.allotmentclub.browser.tests","test_auth","","","","test_no_access_if_not_logged_in",""
"passed","Sun May 23 09:06:20 GMT 2021","Sun May 23 09:06:21 GMT 2021","618","src.sw.allotmentclub.browser","mail","","","","mail.py",""
"passed","Sun May 23 09:06:07 GMT 2021","Sun May 23 09:06:07 GMT 2021","188","src.sw.allotmentclub","application","","","","application.py",""
"passed","Sun May 23 09:07:04 GMT 2021","Sun May 23 09:07:04 GMT 2021","1","src.sw.allotmentclub.tests","test_member","","","","test_member_active_passive",""
"passed","Sun May 23 09:06:10 GMT 2021","Sun May 23 09:06:10 GMT 2021","130","src.sw.allotmentclub.alembic.versions","add_birthday_to_member_78f2790c1501","","","","src/sw/allotmentclub/alembic/versions/add_birthday_to_member_78f2790c1501.py",""
"passed","Sun May 23 09:06:10 GMT 2021","Sun May 23 09:06:10 GMT 2021","131","src.sw.allotmentclub.alembic.versions","add_accounting_year_to_bookings_51aecbad82b3","","","","src/sw/allotmentclub/alembic/versions/add_accounting_year_to_bookings_51aecbad82b3.py",""
"passed","Sun May 23 09:06:14 GMT 2021","Sun May 23 09:06:14 GMT 2021","130","src.sw.allotmentclub.alembic.versions","update_formbrief_179b760ddcda","","","","src/sw/allotmentclub/alembic/versions/update_formbrief_179b760ddcda.py",""
"passed","Sun May 23 09:06:09 GMT 2021","Sun May 23 09:06:10 GMT 2021","121","src.sw.allotmentclub.alembic.versions","add_accounting_year_to_assignments_50035156da61","","","","src/sw/allotmentclub/alembic/versions/add_accounting_year_to_assignments_50035156da61.py",""
"passed","Sun May 23 09:06:23 GMT 2021","Sun May 23 09:06:23 GMT 2021","110","src.sw.allotmentclub.browser.tests","__init__","","","","src/sw/allotmentclub/browser/tests/__init__.py",""
"passed","Sun May 23 09:06:09 GMT 2021","Sun May 23 09:06:09 GMT 2021","116","src.sw.allotmentclub.alembic.versions","a_29f31fb4aa","","","","src/sw/allotmentclub/alembic/versions/a_29f31fb4aa.py",""
"passed","Sun May 23 09:06:14 GMT 2021","Sun May 23 09:06:14 GMT 2021","116","src.sw.allotmentclub.alembic.versions","add_subject_to_formletters_1c44d30192ea","","","","src/sw/allotmentclub/alembic/versions/add_subject_to_formletters_1c44d30192ea.py",""
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:15 GMT 2021","128","src.sw.allotmentclub.alembic.versions","allow_selecting_multiple_external__ee1b8c9cb745","","","","src/sw/allotmentclub/alembic/versions/allow_selecting_multiple_external__ee1b8c9cb745.py",""
"passed","Sun May 23 09:06:23 GMT 2021","Sun May 23 09:06:24 GMT 2021","690","src.sw.allotmentclub.browser.tests","test_account","","","","test_BookingListView_1","It displays list of bookings."
"passed","Sun May 23 09:06:53 GMT 2021","Sun May 23 09:06:53 GMT 2021","41","src.sw.allotmentclub.browser.tests","test_postmark_webhook","","","","test__mail__postmark_inbound_webhook_1","It creates an inbound email for every request."
"passed","Sun May 23 09:06:57 GMT 2021","Sun May 23 09:06:57 GMT 2021","60","src.sw.allotmentclub.tests","test_account","","","","test_import_sepa_creates_new_booking_entry_for_open_amount",""
"passed","Sun May 23 09:06:33 GMT 2021","Sun May 23 09:06:33 GMT 2021","124","src.sw.allotmentclub.browser.tests","test_letter","","","","test_letter.py",""
"passed","Sun May 23 09:07:03 GMT 2021","Sun May 23 09:07:03 GMT 2021","16","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__fee_4","Fee is 0 no power_fee."
"passed","Sun May 23 09:06:57 GMT 2021","Sun May 23 09:06:58 GMT 2021","275","src.sw.allotmentclub.tests","test_account","","","","test_import_via_sparkassen_csv",""
"passed","Sun May 23 09:06:32 GMT 2021","Sun May 23 09:06:34 GMT 2021","1541","src.sw.allotmentclub.browser.tests","test_account","","","","test_BankingAccountListReportView_1",""
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:16 GMT 2021","138","src.sw.allotmentclub.alembic.versions","change_parcel_attachments_to_parcel_map_98db6b34d1a3","","","","src/sw/allotmentclub/alembic/versions/change_parcel_attachments_to_parcel_map_98db6b34d1a3.py",""
"passed","Sun May 23 09:06:14 GMT 2021","Sun May 23 09:06:14 GMT 2021","119","src.sw.allotmentclub.alembic.versions","add_sepa_sammelueberweisung_e47f78fad78f","","","","src/sw/allotmentclub/alembic/versions/add_sepa_sammelueberweisung_e47f78fad78f.py",""
"passed","Sun May 23 09:06:16 GMT 2021","Sun May 23 09:06:17 GMT 2021","202","src.sw.allotmentclub.browser","authority","","","","authority.py",""
"passed","Sun May 23 09:06:34 GMT 2021","Sun May 23 09:06:34 GMT 2021","7","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__get_recipient_2","It returns ""Alle Mitglieder"" if member is `Verein`."
"passed","Sun May 23 09:06:57 GMT 2021","Sun May 23 09:06:57 GMT 2021","284","src.sw.allotmentclub.tests","test_account","","","","test_imported_bookings_are_auto_assigned",""
"passed","Sun May 23 09:06:34 GMT 2021","Sun May 23 09:06:34 GMT 2021","14","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__get_recipient_3","It returns lastname and firstname of external recipient."
"passed","Sun May 23 09:06:15 GMT 2021","Sun May 23 09:06:15 GMT 2021","113","src.sw.allotmentclub.browser","__init__","","","","src/sw/allotmentclub/browser/__init__.py",""
"passed","Sun May 23 09:06:08 GMT 2021","Sun May 23 09:06:08 GMT 2021","132","src.sw.allotmentclub","depot","","","","depot.py",""
"passed","Sun May 23 09:06:35 GMT 2021","Sun May 23 09:06:35 GMT 2021","364","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__MailListView_1","It displays list of messages."
"passed","Sun May 23 09:06:17 GMT 2021","Sun May 23 09:06:17 GMT 2021","130","src.sw.allotmentclub.alembic.versions","make_protocoll_details_more_robust__e0985a4462d3","","","","src/sw/allotmentclub/alembic/versions/make_protocoll_details_more_robust__e0985a4462d3.py",""
"passed","Sun May 23 09:06:09 GMT 2021","Sun May 23 09:06:09 GMT 2021","146","src.sw.allotmentclub","protocol","","","","protocol.py",""
"passed","Sun May 23 09:06:22 GMT 2021","Sun May 23 09:06:22 GMT 2021","137","src.sw.allotmentclub.browser","property_tax_b","","","","property_tax_b.py",""
"passed","Sun May 23 09:06:54 GMT 2021","Sun May 23 09:06:54 GMT 2021","374","src.sw.allotmentclub.browser.tests","test_protocol","","","","test_displays_list_of_protocols",""
"passed","Sun May 23 09:06:09 GMT 2021","Sun May 23 09:06:09 GMT 2021","141","src.sw.allotmentclub","logmailer","","","","logmailer.py",""
"passed","Sun May 23 09:06:17 GMT 2021","Sun May 23 09:06:17 GMT 2021","189","src.sw.allotmentclub.alembic.versions","model_for_splitting_bookings_43123080ac3a","","","","src/sw/allotmentclub/alembic/versions/model_for_splitting_bookings_43123080ac3a.py",""
"passed","Sun May 23 09:06:10 GMT 2021","Sun May 23 09:06:10 GMT 2021","126","src.sw.allotmentclub.alembic.versions","add_bulletin_model_4377c6148413","","","","src/sw/allotmentclub/alembic/versions/add_bulletin_model_4377c6148413.py",""
"passed","Sun May 23 09:06:55 GMT 2021","Sun May 23 09:06:55 GMT 2021","604","src.sw.allotmentclub.browser.tests","test_member","","","","test_mv_entrance_list_view",""
"passed","Sun May 23 09:06:49 GMT 2021","Sun May 23 09:06:50 GMT 2021","687","src.sw.allotmentclub.browser.tests","test_navigation","","","","test_route_to_configured_route_if_logged_in_as_non_admin",""
"passed","Sun May 23 09:06:56 GMT 2021","Sun May 23 09:06:56 GMT 2021","1","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_1",""
"passed","Sun May 23 09:06:32 GMT 2021","Sun May 23 09:06:33 GMT 2021","369","src.sw.allotmentclub.browser.tests","test_home","","","","test_fa_icon_if_system_user",""
"passed","Sun May 23 09:06:13 GMT 2021","Sun May 23 09:06:13 GMT 2021","128","src.sw.allotmentclub.alembic.versions","add_protocol_details_571eb56a2b04","","","","src/sw/allotmentclub/alembic/versions/add_protocol_details_571eb56a2b04.py",""
"passed","Sun May 23 09:06:08 GMT 2021","Sun May 23 09:06:08 GMT 2021","189","src.sw.allotmentclub","log","","","","log.py",""
"passed","Sun May 23 09:06:10 GMT 2021","Sun May 23 09:06:10 GMT 2021","138","src.sw.allotmentclub.alembic","env","","","","src/sw/allotmentclub/alembic/env.py",""
"passed","Sun May 23 09:06:56 GMT 2021","Sun May 23 09:06:56 GMT 2021","1","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_2",""
"passed","Sun May 23 09:06:20 GMT 2021","Sun May 23 09:06:20 GMT 2021","230","src.sw.allotmentclub.browser","login","","","","login.py",""
